Entity,Code,Year,Renewables (% equivalent primary energy),key,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Other renewables including bioenergy (TWh),Renewables (% electricity),Hydro (% equivalent primary energy),Hydro (% electricity),Wind Capacity,Wind (% equivalent primary energy),Wind (% electricity),Solar Capacity,Solar (% equivalent primary energy),Solar (% electricity),Biofuels Production - TWh - Total
High-income countries,,1971,6.5134244,High-income countries1971,0,877.8005,0,25.509909,,6.3192754,,,0,,,0,,
High-income countries,,1972,6.4682894,High-income countries1972,0,915.132,0,27.498178,,6.269569,,,0,,,0,,
High-income countries,,1973,6.141325,High-income countries1973,0,916.19336,0,29.371082,,5.94046,,,0,,,0,,
High-income countries,,1974,6.831378,High-income countries1974,0,1005.90735,0,31.125929,,6.6157646,,,0,,,0,,
High-income countries,,1975,6.9928646,High-income countries1975,0,1005.6749,0,31.102913,,6.772967,,,0,,,0,,
High-income countries,,1976,6.3843064,High-income countries1976,0,963.19366,0,34.59475,,6.1519575,,,0,,,0,,
High-income countries,,1977,6.274976,High-income countries1977,0,967.71844,0,36.31119,,6.0365157,,,0,,,0,,
High-income countries,,1978,6.541083,High-income countries1978,0.003,1040.888,0,38.399734,,6.2959657,,,1.81E-05,,,0,,
High-income countries,,1979,6.6115766,High-income countries1979,0.006,1082.5781,0,40.237312,,6.3625326,,,3.53E-05,,,0,,
High-income countries,,1980,6.7566633,High-income countries1980,0.0105,1072.4165,0,42.139984,,6.488901,,,6.35E-05,,,0,,
High-income countries,,1981,6.971282,High-income countries1981,0.0105,1082.1362,0,43.527237,,6.6889977,,,6.49E-05,,,0,,
High-income countries,,1982,7.415381,High-income countries1982,0.0185,1111.8145,0,50.898537,,7.073666,,,0.000117702,,,0,,
High-income countries,,1983,7.765787,High-income countries1983,0.03279495,1167.8391,0.003,55.702415,,7.393924,,,0.00020762,,,1.90E-05,,
High-income countries,,1984,7.4285245,High-income countries1984,0.044755556,1163.5408,0.006311111,63.33676,,7.0254445,,,0.000270227,,,3.81E-05,,
Hong Kong,HKG,1965,0,Hong Kong1965,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1966,0,Hong Kong1966,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1967,0,Hong Kong1967,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1968,0,Hong Kong1968,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1969,0,Hong Kong1969,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1970,0,Hong Kong1970,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1971,0,Hong Kong1971,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1972,0,Hong Kong1972,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1973,0,Hong Kong1973,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1974,0,Hong Kong1974,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1975,0,Hong Kong1975,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1976,0,Hong Kong1976,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1977,0,Hong Kong1977,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1978,0,Hong Kong1978,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1979,0,Hong Kong1979,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1980,0,Hong Kong1980,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1981,0,Hong Kong1981,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1982,0,Hong Kong1982,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1983,0,Hong Kong1983,0,0,0,0,,0,,,0,,,0,,
Hong Kong,HKG,1984,0,Hong Kong1984,0,0,0,0,,0,,,0,,,0,,
Hungary,HUN,1965,0.11989386,Hungary1965,0,0.075,0,0,,0.11989386,,,0,,,0,,
Hungary,HUN,1966,0.15773733,Hungary1966,0,0.1,0,0,,0.15773733,,,0,,,0,,
Hungary,HUN,1967,0.13554126,Hungary1967,0,0.082,0,0,,0.13554126,,,0,,,0,,
Hungary,HUN,1968,0.14179073,Hungary1968,0,0.089,0,0,,0.14179073,,,0,,,0,,
Hungary,HUN,1969,0.14133148,Hungary1969,0,0.095,0,0,,0.14133148,,,0,,,0,,
Hungary,HUN,1970,0.12151648,Hungary1970,0,0.088,0,0,,0.12151648,,,0,,,0,,
Hungary,HUN,1971,0.128392,Hungary1971,0,0.096,0,0,,0.128392,,,0,,,0,,
Hungary,HUN,1972,0.14248806,Hungary1972,0,0.11,0,0,,0.14248806,,,0,,,0,,
Hungary,HUN,1973,0.120818384,Hungary1973,0,0.101,0,0,,0.120818384,,,0,,,0,,
Hungary,HUN,1974,0.09401585,Hungary1974,0,0.081,0,0,,0.09401585,,,0,,,0,,
Hungary,HUN,1975,0.17870052,Hungary1975,0,0.163,0,0,,0.17870052,,,0,,,0,,
Hungary,HUN,1976,0.1693199,Hungary1976,0,0.165,0,0,,0.1693199,,,0,,,0,,
Hungary,HUN,1977,0.14541946,Hungary1977,0,0.149,0,0,,0.14541946,,,0,,,0,,
Hungary,HUN,1978,0.12593117,Hungary1978,0,0.138,0,0,,0.12593117,,,0,,,0,,
Hungary,HUN,1979,0.13454616,Hungary1979,0,0.146,0,0,,0.13454616,,,0,,,0,,
Hungary,HUN,1980,0.10290331,Hungary1980,0,0.112,0,0,,0.10290331,,,0,,,0,,
Hungary,HUN,1981,0.15593338,Hungary1981,0,0.168,0,0,,0.15593338,,,0,,,0,,
Hungary,HUN,1982,0.14692831,Hungary1982,0,0.159,0,0,,0.14692831,,,0,,,0,,
Hungary,HUN,1983,0.1457432,Hungary1983,0,0.155,0,0,,0.1457432,,,0,,,0,,
Hungary,HUN,1984,0.16569237,Hungary1984,0,0.181,0,0,,0.16569237,,,0,,,0,,
Iceland,ISL,1965,24.983986,Iceland1965,0,0.6407,0,0,,24.983986,,,0,,,0,,
Iceland,ISL,1966,23.200014,Iceland1966,0,0.6239,0,0,,23.200014,,,0,,,0,,
Iceland,ISL,1967,24.937162,Iceland1967,0,0.6645,0,0,,24.937162,,,0,,,0,,
Iceland,ISL,1968,24.370615,Iceland1968,0,0.6869,0,0,,24.370615,,,0,,,0,,
Iceland,ISL,1969,30.625391,Iceland1969,0,0.8601,0,0.001904,,30.560637,,,0,,,0,,
Iceland,ISL,1970,41.689293,Iceland1970,0,1.4129,0,0.012091,,41.34974,,,0,,,0,,
Iceland,ISL,1971,41.70726,Iceland1971,0,1.5396,0,0.012033,,41.39679,,,0,,,0,,
Iceland,ISL,1972,42.6058,Iceland1972,0,1.7026,0,0.021664,,42.091858,,,0,,,0,,
Iceland,ISL,1973,45.067017,Iceland1973,0,2.181,0,0.0242,,44.592224,,,0,,,0,,
Iceland,ISL,1974,47.447186,Iceland1974,0,2.2582,0,0.005751,,47.33161,,,0,,,0,,
Iceland,ISL,1975,48.562763,Iceland1975,0,2.2056,0,0.018347,,48.17819,,,0,,,0,,
Iceland,ISL,1976,50.019867,Iceland1976,0,2.3495,0,0.019012,,49.634457,,,0,,,0,,
Iceland,ISL,1977,50.608696,Iceland1977,0,2.5197,0,0.016126,,50.29978,,,0,,,0,,
Iceland,ISL,1978,50.14911,Iceland1978,0,2.605,0,0.018285,,49.81358,,,0,,,0,,
Iceland,ISL,1979,52.477844,Iceland1979,0,2.8191,0,0.04563,,51.675217,,,0,,,0,,
Iceland,ISL,1980,55.954315,Iceland1980,0,3.0532,0,0.044672,,55.17959,,,0,,,0,,
Iceland,ISL,1981,56.7724,Iceland1981,0,3.0845,0,0.123133,,54.677856,,,0,,,0,,
Iceland,ISL,1982,61.470432,Iceland1982,0,3.4071,0,0.158968,,58.83618,,,0,,,0,,
Iceland,ISL,1983,62.748474,Iceland1983,0,3.5879,0,0.171714,,59.993256,,,0,,,0,,
Iceland,ISL,1984,62.04727,Iceland1984,0,3.7379,0,0.173233,,59.405373,,,0,,,0,,
India,IND,1965,9.149455,India1965,0,19.166937,0,0,,9.149455,,,0,,,0,,
India,IND,1966,9.270712,India1966,0,20.015463,0,0,,9.270712,,,0,,,0,,
India,IND,1967,10.058605,India1967,0,22.39752,0,0,,10.058605,,,0,,,0,,
India,IND,1968,10.8575325,India1968,0,25.849072,0,0,,10.8575325,,,0,,,0,,
India,IND,1969,10.873967,India1969,0,28.699583,0,0,,10.873967,,,0,,,0,,
India,IND,1970,11.78412,India1970,0,30.436407,0,0,,11.78412,,,0,,,0,,
India,IND,1971,12.426771,India1971,0,33.384148,0,0,,12.426771,,,0,,,0,,
India,IND,1972,11.463117,India1972,0,32.40304,0,0,,11.463117,,,0,,,0,,
India,IND,1973,11.957463,India1973,0,34.506676,0,0,,11.957463,,,0,,,0,,
India,IND,1974,10.860853,India1974,0,33.202953,0,0,,10.860853,,,0,,,0,,
India,IND,1975,12.067704,India1975,0,39.668533,0,0,,12.067704,,,0,,,0,,
India,IND,1976,12.036798,India1976,0,41.498165,0,0,,12.036798,,,0,,,0,,
India,IND,1977,12.415875,India1977,0,45.276752,0,0,,12.415875,,,0,,,0,,
India,IND,1978,14.818278,India1978,0,56.17499,0,0,,14.818278,,,0,,,0,,
India,IND,1979,13.540278,India1979,0,54.168587,0,0,,13.540278,,,0,,,0,,
India,IND,1980,13.453117,India1980,0,55.441372,0,0,,13.453117,,,0,,,0,,
India,IND,1981,12.948172,India1981,0,59.08296,0,0,,12.948172,,,0,,,0,,
India,IND,1982,11.035112,India1982,0,49.859673,0,0,,11.035112,,,0,,,0,,
India,IND,1983,10.110921,India1983,0,48.043297,0,0,,10.110921,,,0,,,0,,
India,IND,1984,10.576085,India1984,0,53.682453,0,0,,10.576085,,,0,,,0,,
Indonesia,IDN,1965,6.385928,Indonesia1965,0,1.8252122,0,0,,6.385928,,,0,,,0,,
Indonesia,IDN,1966,8.364608,Indonesia1966,0,2.3732178,0,0,,8.364608,,,0,,,0,,
Indonesia,IDN,1967,9.505835,Indonesia1967,0,2.6648982,0,0,,9.505835,,,0,,,0,,
Indonesia,IDN,1968,11.010139,Indonesia1968,0,3.292453,0,0,,11.010139,,,0,,,0,,
Indonesia,IDN,1969,10.201886,Indonesia1969,0,3.4427125,0,0,,10.201886,,,0,,,0,,
Indonesia,IDN,1970,11.570672,Indonesia1970,0,4.1851716,0,0,,11.570672,,,0,,,0,,
Indonesia,IDN,1971,4.00115,Indonesia1971,0,1.3788528,0,0,,4.00115,,,0,,,0,,
Indonesia,IDN,1972,3.373836,Indonesia1972,0,1.2330126,0,0,,3.373836,,,0,,,0,,
Indonesia,IDN,1973,3.7743795,Indonesia1973,0,1.5556288,0,0,,3.7743795,,,0,,,0,,
Indonesia,IDN,1974,3.9022942,Indonesia1974,0,1.723566,0,0,,3.9022942,,,0,,,0,,
Indonesia,IDN,1975,3.3421185,Indonesia1975,0,1.8075346,0,0,,3.3421185,,,0,,,0,,
Indonesia,IDN,1976,1.86724,Indonesia1976,0,1.060656,0,0,,1.86724,,,0,,,0,,
Indonesia,IDN,1977,2.3478298,Indonesia1977,0,1.7633406,0,0,,2.3478298,,,0,,,0,,
Indonesia,IDN,1978,1.4906298,Indonesia1978,0,1.259529,0,0,,1.4906298,,,0,,,0,,
Indonesia,IDN,1979,1.4562846,Indonesia1979,0,1.4009498,0,0,,1.4562846,,,0,,,0,,
Indonesia,IDN,1980,1.22723,Indonesia1980,0,1.2683678,0,0,,1.22723,,,0,,,0,,
Indonesia,IDN,1981,1.1406815,Indonesia1981,0,1.2639484,0,0,,1.1406815,,,0,,,0,,
Indonesia,IDN,1982,1.2204516,Indonesia1982,0,1.3788528,0,0,,1.2204516,,,0,,,0,,
Indonesia,IDN,1983,1.7323705,Indonesia1983,0,2.0726986,0,0,,1.7323705,,,0,,,0,,
Indonesia,IDN,1984,1.7180939,Indonesia1984,0,2.2627327,0,0,,1.7180939,,,0,,,0,,
Iran,IRN,1965,5.225076,Iran1965,0,1.7191466,0,0,,5.225076,,,0,,,0,,
Iran,IRN,1966,5.1514864,Iran1966,0,1.8473092,0,0,,5.1514864,,,0,,,0,,
Iran,IRN,1967,5.041223,Iran1967,0,1.98873,0,0,,5.041223,,,0,,,0,,
Iran,IRN,1968,4.931734,Iran1968,0,2.1389897,0,0,,4.931734,,,0,,,0,,
Iran,IRN,1969,4.8371115,Iran1969,0,2.3025074,0,0,,4.8371115,,,0,,,0,,
Iran,IRN,1970,4.4152985,Iran1970,0,2.4792833,0,0,,4.4152985,,,0,,,0,,
Iran,IRN,1971,4.3325543,Iran1971,0,2.6648982,0,0,,4.3325543,,,0,,,0,,
Iran,IRN,1972,5.0189476,Iran1972,0,3.5001647,0,0,,5.0189476,,,0,,,0,,
Iran,IRN,1973,3.5577044,Iran1973,0,2.9654174,0,0,,3.5577044,,,0,,,0,,
Iran,IRN,1974,3.4556205,Iran1974,0,3.2659366,0,0,,3.4556205,,,0,,,0,,
Iran,IRN,1975,3.1140482,Iran1975,0,3.4294543,0,0,,3.1140482,,,0,,,0,,
Iran,IRN,1976,3.0952492,Iran1976,0,3.8360393,0,0,,3.0952492,,,0,,,0,,
Iran,IRN,1977,2.8250146,Iran1977,0,3.9642017,0,0,,2.8250146,,,0,,,0,,
Iran,IRN,1978,4.5260034,Iran1978,0,6.209257,0,0,,4.5260034,,,0,,,0,,
Iran,IRN,1979,3.6342711,Iran1979,0,5.382829,0,0,,3.6342711,,,0,,,0,,
Iran,IRN,1980,4.064726,Iran1980,0,5.581702,0,0,,4.064726,,,0,,,0,,
Iran,IRN,1981,4.4219165,Iran1981,0,6.0943527,0,0,,4.4219165,,,0,,,0,,
Iran,IRN,1982,4.111237,Iran1982,0,6.3948717,0,0,,4.111237,,,0,,,0,,
Iran,IRN,1983,3.388465,Iran1983,0,6.25787,0,0,,3.388465,,,0,,,0,,
Iran,IRN,1984,2.9317567,Iran1984,0,5.8512855,0,0,,2.9317567,,,0,,,0,,
Iraq,IRQ,1965,0.9088937,Iraq1965,0,0.0707104,0,0,,0.9088937,,,0,,,0,,
Iraq,IRQ,1966,1.0816305,Iraq1966,0,0.0928074,0,0,,1.0816305,,,0,,,0,,
Iraq,IRQ,1967,1.2241523,Iraq1967,0,0.1060656,0,0,,1.2241523,,,0,,,0,,
Iraq,IRQ,1968,1.3923404,Iraq1968,0,0.1281626,0,0,,1.3923404,,,0,,,0,,
Iraq,IRQ,1969,1.3289313,Iraq1969,0,0.1414208,0,0,,1.3289313,,,0,,,0,,
Iraq,IRQ,1970,1.3015628,Iraq1970,0,0.1723566,0,0,,1.3015628,,,0,,,0,,
Iraq,IRQ,1971,1.3798673,Iraq1971,0,0.2,0,0,,1.3798673,,,0,,,0,,
Iraq,IRQ,1972,1.1780089,Iraq1972,0,0.2,0,0,,1.1780089,,,0,,,0,,
Iraq,IRQ,1973,1.7372402,Iraq1973,0,0.29,0,0,,1.7372402,,,0,,,0,,
Iraq,IRQ,1974,2.4466267,Iraq1974,0,0.4,0,0,,2.4466267,,,0,,,0,,
Iraq,IRQ,1975,2.5798507,Iraq1975,0,0.461,0,0,,2.5798507,,,0,,,0,,
Iraq,IRQ,1976,2.0427802,Iraq1976,0,0.459,0,0,,2.0427802,,,0,,,0,,
Iraq,IRQ,1977,2.4060905,Iraq1977,0,0.566,0,0,,2.4060905,,,0,,,0,,
Iraq,IRQ,1978,3.0567932,Iraq1978,0,0.708,0,0,,3.0567932,,,0,,,0,,
Iraq,IRQ,1979,3.5280182,Iraq1979,0,1.032,0,0,,3.5280182,,,0,,,0,,
Iraq,IRQ,1980,2.0129209,Iraq1980,0,0.69,0,0,,2.0129209,,,0,,,0,,
Iraq,IRQ,1981,1.9036806,Iraq1981,0,0.61,0,0,,1.9036806,,,0,,,0,,
Iraq,IRQ,1982,1.8080083,Iraq1982,0,0.6,0,0,,1.8080083,,,0,,,0,,
Iraq,IRQ,1983,1.5740337,Iraq1983,0,0.6,0,0,,1.5740337,,,0,,,0,,
Iraq,IRQ,1984,1.4442425,Iraq1984,0,0.61,0,0,,1.4442425,,,0,,,0,,
Ireland,IRL,1965,4.1168256,Ireland1965,0,0.94203,0,0,,4.1168256,,,0,,,0,,
Ireland,IRL,1966,3.3116634,Ireland1966,0,0.84899,0,0,,3.3116634,,,0,,,0,,
Ireland,IRL,1967,2.8878038,Ireland1967,0,0.80247,0,0,,2.8878038,,,0,,,0,,
Ireland,IRL,1968,2.3684356,Ireland1968,0,0.76758,0,0,,2.3684356,,,0,,,0,,
Ireland,IRL,1969,1.788348,Ireland1969,0,0.5815,0,0,,1.788348,,,0,,,0,,
Ireland,IRL,1970,3.130313,Ireland1970,0,0.80247,0,0,,3.130313,,,0,,,0,,
Ireland,IRL,1971,1.7471479,Ireland1971,0,0.4652,0,0,,1.7471479,,,0,,,0,,
Ireland,IRL,1972,2.440847,Ireland1972,0,0.68617,0,0,,2.440847,,,0,,,0,,
Ireland,IRL,1973,2.1648736,Ireland1973,0,0.63965,0,0,,2.1648736,,,0,,,0,,
Ireland,IRL,1974,2.630475,Ireland1974,0,0.79084,0,0,,2.630475,,,0,,,0,,
Ireland,IRL,1975,1.8612478,Ireland1975,0,0.52335,0,0,,1.8612478,,,0,,,0,,
Ireland,IRL,1976,2.0663717,Ireland1976,0,0.59313,0,0,,2.0663717,,,0,,,0,,
Ireland,IRL,1977,2.432969,Ireland1977,0,0.74432,0,0,,2.432969,,,0,,,0,,
Ireland,IRL,1978,2.1924868,Ireland1978,0,0.6978,0,0,,2.1924868,,,0,,,0,,
Ireland,IRL,1979,2.3525975,Ireland1979,0,0.82573,0,0,,2.3525975,,,0,,,0,,
Ireland,IRL,1980,2.4655998,Ireland1980,0,0.83736,0,0,,2.4655998,,,0,,,0,,
Ireland,IRL,1981,2.5970182,Ireland1981,0,0.86062,0,0,,2.5970182,,,0,,,0,,
Ireland,IRL,1982,2.4390516,Ireland1982,0,0.80247,0,0,,2.4390516,,,0,,,0,,
Ireland,IRL,1983,2.4031906,Ireland1983,0,0.77921,0,0,,2.4031906,,,0,,,0,,
Ireland,IRL,1984,2.1390052,Ireland1984,0,0.68617,0,0,,2.1390052,,,0,,,0,,
Israel,ISR,1965,0,Israel1965,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1966,0,Israel1966,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1967,0,Israel1967,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1968,0,Israel1968,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1969,0,Israel1969,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1970,0,Israel1970,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1971,0,Israel1971,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1972,0,Israel1972,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1973,0,Israel1973,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1974,0,Israel1974,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1975,0,Israel1975,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1976,0,Israel1976,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1977,0,Israel1977,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1978,0,Israel1978,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1979,0,Israel1979,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1980,0,Israel1980,0,0,0,0,,0,,,0,,,0,,
Israel,ISR,1981,0.006283872,Israel1981,0,0.002,0,0,,0.006283872,,,0,,,0,,
Israel,ISR,1982,0.005815054,Israel1982,0,0.002,0,0,,0.005815054,,,0,,,0,,
Israel,ISR,1983,0.00289203,Israel1983,0,0.001,0,0,,0.00289203,,,0,,,0,,
Israel,ISR,1984,0.00558459,Israel1984,0,0.002,0,0,,0.00558459,,,0,,,0,,
Italy,ITA,1965,14.399823,Italy1965,0,42.634,0,2.676,,13.578179,,,0,,,0,,
Italy,ITA,1966,13.78976,Italy1966,0,43.72,0,3.351,,12.821482,,,0,,,0,,
Italy,ITA,1967,12.396455,Italy1967,0,42.34,0,3.475,,11.465374,,,0,,,0,,
Italy,ITA,1968,11.592197,Italy1968,0,42.677,0,3.617,,10.694671,,,0,,,0,,
Italy,ITA,1969,10.465505,Italy1969,0,41.166,0,3.812,,9.584585,,,0,,,0,,
Italy,ITA,1970,9.408058,Italy1970,0,40.373,0,4.228,,8.514406,,,0,,,0,,
Italy,ITA,1971,8.673787,Italy1971,0,39.079,0,4.209,,7.827654,,,0,,,0,,
Italy,ITA,1972,8.6231785,Italy1972,0,41.348,0,3.807,,7.897364,,,0,,,0,,
Italy,ITA,1973,7.5719647,Italy1973,0,37.523,0,3.845,,6.866788,,,0,,,0,,
Italy,ITA,1974,7.7026577,Italy1974,0,37.795,0,4.245,,6.9186597,,,0,,,0,,
Italy,ITA,1975,8.419504,Italy1975,0,41.021,0,3.986,,7.6705613,,,0,,,0,,
Italy,ITA,1976,7.6167636,Italy1976,0,39.176,0,3.812,,6.941244,,,0,,,0,,
Italy,ITA,1977,9.689524,Italy1977,0,51.139,0,3.73,,9.031369,,,0,,,0,,
Italy,ITA,1978,8.498705,Italy1978,0,45.491,0,3.811,,7.8411274,,,0,,,0,,
Italy,ITA,1979,8.319645,Italy1979,0,45.947,0,3.825,,7.6796002,,,0,,,0,,
Italy,ITA,1980,8.439497,Italy1980,0,45.244,0,3.96,,7.761143,,,0,,,0,,
Italy,ITA,1981,8.140425,Italy1981,0,43.034,0,3.469,,7.540241,,,0,,,0,,
Italy,ITA,1982,8.032729,Italy1982,0,41.461,0,3.521,,7.4119062,,,0,,,0,,
Italy,ITA,1983,8.177463,Italy1983,0,41.445,0,3.393,,7.5680466,,,0,,,0,,
Italy,ITA,1984,8.236616,Italy1984,0,42.401,0,3.472,,7.623925,,,0,,,0,,
Japan,JPN,1965,12.335087,Japan1965,0,76.07,0,0,,12.335087,,,0,,,0,,
Japan,JPN,1966,11.651081,Japan1966,0,79.35,0,0,,11.651081,,,0,,,0,,
Japan,JPN,1967,8.7938595,Japan1967,0,68.55,0,0,,8.7938595,,,0,,,0,,
Japan,JPN,1968,8.451984,Japan1968,0,73.45,0,0,,8.451984,,,0,,,0,,
Japan,JPN,1969,7.6118827,Japan1969,0,75.35,0,0,,7.6118827,,,0,,,0,,
Japan,JPN,1970,6.8364344,Japan1970,0,75.4,0,0.242704,,6.815382,,,0,,,0,,
Japan,JPN,1971,7.1661816,Japan1971,0,84.2,0,0.235611,,7.1469913,,,0,,,0,,
Japan,JPN,1972,6.9147363,Japan1972,0,85.1,0,0.248591,,6.895407,,,0,,,0,,
Japan,JPN,1973,4.894682,Japan1973,0,66.778,0,0.253998,,4.8768816,,,0,,,0,,
Japan,JPN,1974,6.03098,Japan1974,0,82.68,0,0.307547,,6.00953,,,0,,,0,,
Japan,JPN,1975,6.3732066,Japan1975,0,83.406,0,0.378507,,6.345573,,,0,,,0,,
Japan,JPN,1976,6.1613503,Japan1976,0,83.59,0,0.367553,,6.1354623,,,0,,,0,,
Japan,JPN,1977,5.355945,Japan1977,0,72.968,0,0.533774,,5.3186107,,,0,,,0,,
Japan,JPN,1978,4.956838,Japan1978,0,70.047,0,0.827644,,4.901267,,,0,,,0,,
Japan,JPN,1979,5.5059476,Japan1979,0,80.743,0,1.099732,,5.434914,,,0,,,0,,
Japan,JPN,1980,6.194887,Japan1980,0,88.292,0,1.09144,,6.1222634,,,0,,,0,,
Japan,JPN,1981,6.2369404,Japan1981,0,87.594,0,1.136527,,6.160241,,,0,,,0,,
Japan,JPN,1982,6.7352734,Japan1982,0,81.606,0,9.870767,,5.967083,,,0,,,0,,
Japan,JPN,1983,6.9266505,Japan1983,0,84.273,0,11.030233,,6.0800323,,,0,,,0,,
Japan,JPN,1984,5.621934,Japan1984,0,71.617,0,12.119023,,4.762867,,,0,,,0,,
Kuwait,KWT,1965,0,Kuwait1965,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1966,0,Kuwait1966,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1967,0,Kuwait1967,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1968,0,Kuwait1968,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1969,0,Kuwait1969,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1970,0,Kuwait1970,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1971,0,Kuwait1971,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1972,0,Kuwait1972,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1973,0,Kuwait1973,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1974,0,Kuwait1974,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1975,0,Kuwait1975,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1976,0,Kuwait1976,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1977,0,Kuwait1977,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1978,0,Kuwait1978,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1979,0,Kuwait1979,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1980,0,Kuwait1980,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1981,0,Kuwait1981,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1982,0,Kuwait1982,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1983,0,Kuwait1983,0,0,0,0,,0,,,0,,,0,,
Kuwait,KWT,1984,0,Kuwait1984,0,0,0,0,,0,,,0,,,0,,
Lower-middle-income countries,,1965,8.10957,Lower-middle-income countries1965,0,30.508142,0,0,,8.10957,,,0,,,0,,
Lower-middle-income countries,,1966,7.9973116,Lower-middle-income countries1966,0,31.975643,0,0,,7.9973116,,,0,,,0,,
Lower-middle-income countries,,1967,8.505275,Lower-middle-income countries1967,0,35.482807,0,0,,8.505275,,,0,,,0,,
Lower-middle-income countries,,1968,9.266727,Lower-middle-income countries1968,0,41.705223,0,0,,9.266727,,,0,,,0,,
Lower-middle-income countries,,1969,9.516994,Lower-middle-income countries1969,0,46.369812,0,0,,9.516994,,,0,,,0,,
Lower-middle-income countries,,1970,9.870375,Lower-middle-income countries1970,0,50.074368,0,0,,9.870375,,,0,,,0,,
Lower-middle-income countries,,1971,9.800651,Lower-middle-income countries1971,0,51.6863,0,0,,9.800651,,,0,,,0,,
Lower-middle-income countries,,1972,9.375169,Lower-middle-income countries1972,0,52.052994,0,0,,9.375169,,,0,,,0,,
Lower-middle-income countries,,1973,9.139721,Lower-middle-income countries1973,0,54.179226,0,0,,9.139721,,,0,,,0,,
Lower-middle-income countries,,1974,8.678183,Lower-middle-income countries1974,0,54.110386,0,0,,8.678183,,,0,,,0,,
Lower-middle-income countries,,1975,9.044274,Lower-middle-income countries1975,0,62.223434,0,0,,9.044274,,,0,,,0,,
Lower-middle-income countries,,1976,9.08003,Lower-middle-income countries1976,0,66.057434,0,0,,9.08003,,,0,,,0,,
Lower-middle-income countries,,1977,9.055832,Lower-middle-income countries1977,0,72.35619,0,0.001,,9.055713,,,0,,,0,,
Lower-middle-income countries,,1978,10.569523,Lower-middle-income countries1978,0,88.563484,0,0.003,,10.56918,,,0,,,0,,
Lower-middle-income countries,,1979,9.617565,Lower-middle-income countries1979,0,86.83935,0,0.63694,,9.550347,,,0,,,0,,
Lower-middle-income countries,,1980,9.718476,Lower-middle-income countries1980,0,89.82618,0,2.04485,,9.510716,,,0,,,0,,
Lower-middle-income countries,,1981,9.626466,Lower-middle-income countries1981,0,94.75383,0,3.91219,,9.255737,,,0,,,0,,
